"R0000100","R0536300","R0536402","R1482600","R2563600","R2568302","R3508600","R3510500","R3511300","R3516200","R3516900","R3517700","R3518200","R3519200","R4907500","Z9060800"
6878,1,1981,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
6879,1,1980,1,10,1999,15,-4,-4,-4,-4,-4,-4,-4,-4,7
6880,2,1982,1,2,1999,30,-4,-4,-4,7,7,-4,-4,2,0
6881,2,1982,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,31
6882,2,1983,1,4,1999,-4,-4,-4,2,-4,-4,-4,-4,3,7
6883,2,1984,1,4,1999,-4,-4,-4,-4,-4,-4,-4,1,-4,0
6884,2,1980,1,10,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
6885,2,1980,1,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
6886,1,1981,1,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,19
6887,1,1984,1,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6888,1,1981,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,48
6889,2,1984,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6890,2,1983,1,8,1998,0,0,-4,-4,-4,-4,-4,2,1,7
6891,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,10
6892,1,1982,1,1,1999,-4,-4,-4,-4,20,-4,-4,-4,1,2
6893,2,1980,1,4,1999,-4,-4,-4,1,-4,-4,-4,-4,3,11
6894,1,1984,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6895,2,1980,1,4,1999,2,-4,-4,-4,-4,-4,-4,-4,5,8
6896,2,1981,1,4,1999,-4,-4,-4,-4,-4,-4,0,-4,-4,0
6897,2,1983,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6898,2,1984,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6899,1,1982,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
6900,2,1980,1,4,1999,30,-4,-4,-4,-4,-4,-4,-4,30,52
6901,1,1980,1,4,1999,0,10,5,-4,-4,-4,-4,-4,5,44
6902,2,1980,1,1,1999,3,0,-4,-4,-4,-4,-4,-4,0,51
6903,2,1981,1,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6904,1,1981,1,4,1998,-4,15,-4,-4,-4,-4,-4,-4,15,11
6905,2,1984,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6906,2,1984,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6907,1,1982,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,8
6908,2,1981,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
6909,2,1983,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,23
6910,1,1980,2,1,1999,2,-4,-4,-4,-4,-4,-4,-4,2,0
6911,1,1983,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
6912,1,1983,2,1,1998,-4,-4,-4,2,2,-4,-4,-4,-5,-3
6913,2,1983,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,24
6914,2,1980,2,10,1999,1,-4,-4,-4,-4,-4,-4,-4,-4,33
6915,1,1981,2,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,21
6916,2,1981,2,10,1999,0,-4,-4,-4,-4,-4,-4,-4,-4,0
6917,2,1980,1,4,1998,5,0,-4,-4,-4,-4,-4,-4,-4,22
6918,1,1981,1,4,1998,-5,-5,-5,-5,-5,-5,-5,-5,20,0
6919,2,1981,1,10,1999,0,-4,-4,-4,-4,-4,-4,-4,-4,0
6920,2,1982,1,4,1998,2,-4,-4,-4,-4,-4,-4,-4,-4,0
6921,2,1980,1,4,1999,-4,-4,-4,-4,-4,-4,-4,0,-4,0
6922,1,1982,1,9,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,34
6923,2,1982,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,33
6924,2,1983,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6925,2,1982,2,9,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,0
6926,1,1984,2,4,1998,-4,-4,-4,2,-4,-4,-4,-4,21,0
6927,1,1983,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,8
6928,1,1981,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,10
6929,1,1984,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,5,0
6930,2,1982,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,19
6931,2,1984,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6932,1,1982,2,-5,-5,30,-4,-4,2,-4,-4,-4,-4,0,31
6933,2,1981,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,6
6934,1,1981,2,1,1999,-5,-5,-5,-5,-5,-5,-5,-5,6,12
6935,2,1984,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6936,2,1983,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6937,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,7
6938,2,1984,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
6939,1,1981,2,5,1998,30,-4,-4,1,-4,-4,-4,-4,2,52
6940,1,1983,2,5,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,52
6941,1,1984,2,1,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
6942,1,1980,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
6943,1,1981,2,9,1999,1,-4,-4,-4,-4,-4,-4,-4,6,15
6944,2,1982,2,1,1999,-4,-4,0,-4,-4,-4,-4,-4,3,34
6945,2,1983,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,0
6946,2,1981,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
6947,2,1982,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,7
6948,2,1982,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3
6949,2,1980,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,8
6950,1,1980,1,10,1999,0,-4,-4,-4,-4,-4,-4,-4,15,22
6951,2,1980,1,4,1998,-4,0,-4,-4,-4,-4,-4,4,4,34
6952,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6953,2,1984,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
6954,1,1982,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
6956,2,1983,1,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6957,1,1981,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,0
6958,1,1983,1,4,1999,5,0,-4,-4,-4,-4,-4,-4,-5,21
6959,1,1982,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,28
6960,1,1981,1,10,1998,-4,-4,-4,1,-4,1,-4,3,-4,4
6961,1,1984,1,10,1999,4,0,0,4,-4,2,-4,4,3,0
6962,2,1981,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
6963,1,1981,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-5,52
6964,2,1984,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6965,2,1984,1,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6966,1,1984,1,4,1999,0,-4,-4,5,-4,-4,-4,-4,-4,6
6967,2,1983,1,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
6968,1,1981,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
6969,1,1981,1,9,1999,5,-4,0,-4,-4,-4,-4,-4,-4,0
6970,1,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6971,2,1982,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
6972,2,1984,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6973,1,1981,1,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
6974,1,1984,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6975,1,1984,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
6976,2,1980,2,4,1998,30,-4,-4,-4,-4,-4,-4,-4,-4,0
6977,1,1982,2,10,1998,30,-4,-4,-4,-4,-4,-4,-4,2,0
6978,2,1984,2,4,1998,-2,-4,-4,-4,-4,-4,-4,-4,3,0
6979,1,1981,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6980,2,1984,2,1,1998,-4,-4,-4,-4,-4,0,-4,-4,1,7
6981,2,1983,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6982,1,1984,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6983,1,1980,2,4,1998,30,-4,-4,-4,-4,-4,-4,-4,-4,35
6984,1,1981,2,10,1999,-5,-5,-5,-5,-5,-5,-5,-5,0,52
6985,2,1983,2,4,1998,0,0,-4,-4,-4,-4,-4,-4,12,35
6986,2,1984,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,0
6987,2,1980,1,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,9
6988,1,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,6,18
6989,2,1981,1,4,1998,30,0,-4,-4,-4,-4,-4,-4,0,0
6990,1,1982,1,4,1998,-4,-4,-4,-4,-4,-4,-4,0,0,10
6991,2,1984,1,4,1998,13,2,2,-4,2,-4,-4,-4,-4,0
6992,1,1982,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,7
6993,1,1980,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,52
6994,1,1983,2,4,1999,-4,0,-4,1,-4,-4,-4,-4,-4,0
6995,1,1983,2,2,1998,3,0,-4,-4,-4,-4,-4,-4,1,0
6996,2,1982,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,4
6997,1,1982,2,3,1999,30,-4,-4,1,-4,-4,-4,78,-4,0
6998,2,1983,2,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
6999,1,1982,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4
7000,2,1984,2,4,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7001,1,1981,2,8,1998,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7002,1,1984,1,4,1998,30,-4,-4,1,1,-4,1,5,-4,0
7003,2,1984,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7004,2,1982,1,1,1998,-4,-4,-4,1,-4,-4,-4,-4,2,0
7005,1,1983,1,1,1998,1,-4,-4,-4,-4,-4,-4,-4,-4,0
7006,2,1980,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,20
7007,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7008,1,1982,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7009,1,1983,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7010,2,1980,2,4,1998,30,-4,-4,-4,-4,-4,-4,-4,-4,52
7011,2,1983,2,4,1998,0,-4,-4,-4,-4,-4,-4,-4,0,0
7012,2,1981,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6,5
7013,2,1982,1,4,1998,29,0,0,-4,-4,-4,-4,50,1,0
7014,2,1980,1,4,1998,-4,0,-4,-4,-4,-4,-4,-4,0,0
7015,1,1983,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,4
7016,1,1981,2,4,1998,1,1,-4,-4,-4,-4,-4,-4,-4,48
7017,2,1981,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,13
7018,2,1981,2,10,1999,30,-4,-4,-4,-4,-4,-4,-4,0,0
7019,1,1982,2,1,1999,3,-4,-4,-4,-4,-4,-4,-4,4,0
7020,1,1980,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7021,2,1980,1,10,1999,0,-4,-4,-4,-4,-4,-4,-4,0,0
7022,1,1982,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7023,1,1981,2,9,1999,30,-4,-4,-4,-4,-4,-4,-4,-5,0
7024,2,1981,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7025,1,1982,1,4,1999,0,-4,-4,-4,-4,-4,-4,50,0,0
7026,2,1982,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,3
7027,1,1981,2,4,1999,-4,1,-4,4,-4,-4,-4,15,3,8
7028,1,1981,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,22
7029,1,1980,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7030,1,1981,1,4,1999,-4,0,-4,-4,5,-4,-4,5,1,0
7031,1,1983,1,4,1999,-4,0,-4,-4,-4,-4,-4,-4,-4,5
7032,2,1981,2,1,1999,0,-4,-4,-4,-4,-4,-4,-4,2,17
7033,1,1984,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7034,2,1981,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
7035,2,1982,1,4,1999,0,-4,-4,-4,-4,-4,-4,-4,1,0
7036,2,1984,1,1,1999,0,-4,-4,-4,5,-4,-4,-4,0,0
7037,2,1980,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,15,0
7038,2,1983,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7039,1,1983,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7040,1,1984,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7041,2,1982,3,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,-4,52
7042,2,1981,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,37
7043,1,1983,1,2,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
7044,1,1982,1,4,1998,2,0,-4,4,10,-4,3,-4,2,0
7045,1,1982,1,1,1998,-4,-2,-4,-4,-4,-4,-4,-4,0,0
7046,1,1982,1,4,1999,30,20,-4,-4,0,-4,-4,60,4,11
7047,1,1982,1,8,1999,-4,-4,-4,-4,-2,-4,-4,-4,-4,8
7048,2,1980,1,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,25
7049,1,1981,1,2,1999,30,0,-4,-4,-4,-4,-4,-4,0,7
7050,2,1980,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,0
7051,1,1980,1,1,1999,-4,0,-4,-4,99,99,0,-4,-4,10
7052,1,1982,1,1,1999,1,-4,-4,-4,-4,-4,-4,-4,-4,7
7053,2,1981,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,8
7054,2,1980,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,3,13
7055,1,1981,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7056,1,1983,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7057,2,1980,1,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,52
7058,2,1981,2,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
7059,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,8
7060,2,1983,2,1,1998,4,-4,-4,-4,3,-4,-4,-4,1,0
7061,1,1980,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,16
7062,1,1981,1,1,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7063,2,1983,1,1,1999,2,-4,-4,-4,-4,-4,-4,-4,-4,0
7064,2,1981,2,1,1998,0,-4,-4,-4,-4,-4,-4,-4,5,0
7065,1,1982,1,2,1999,5,11,1,-4,-4,-4,-4,-4,3,0
7066,2,1980,1,4,1998,-4,0,-4,-4,-4,-4,-4,-4,0,0
7067,1,1981,1,1,1998,3,-4,-4,2,-4,-4,-4,-4,2,14
7068,1,1981,1,10,1998,10,2,-4,-4,-4,-4,-4,-4,30,0
7069,2,1981,2,1,1998,1,-4,-4,-4,4,-4,-4,-4,-2,0
7070,2,1983,1,4,1998,3,0,-4,-4,-4,-4,-4,-4,2,10
7071,1,1981,1,4,1998,-4,0,-4,-4,-4,-4,-4,-4,-4,0
7072,2,1982,2,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,4
7073,2,1982,2,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,43
7074,1,1984,2,9,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7075,2,1983,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3
7076,1,1980,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,13
7077,1,1980,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,3,11
7078,1,1983,2,6,1999,-4,-4,-4,-4,-4,-4,-4,-4,3,0
7079,2,1980,2,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7080,1,1981,2,1,1998,0,-4,-4,-4,-4,-4,-4,-4,-4,41
7081,2,1981,2,1,1998,22,1,-4,-4,-4,-4,-4,-4,4,17
7082,2,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,5
7083,2,1982,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,9
7084,2,1981,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,28
7085,1,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-5,52
7086,2,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7087,1,1981,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,6
7088,2,1982,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7089,2,1981,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,6,8
7090,2,1982,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,9
7091,2,1984,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7092,1,1984,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7093,1,1984,1,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7094,2,1980,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,52
7095,1,1984,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7096,2,1983,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,5
7097,1,1983,1,1,1998,-4,0,-4,-4,-4,-4,-4,-4,2,0
7098,2,1981,1,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,7,23
7099,2,1982,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,1
7100,1,1984,1,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,0
7101,1,1982,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7102,1,1983,2,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,15
7103,1,1982,2,4,1998,30,22,0,-4,-4,-4,-4,-4,9,1
7104,1,1980,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,0
7105,2,1984,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7106,2,1980,1,4,1998,0,-4,-4,-4,-4,-4,-4,-4,0,0
7107,2,1982,1,4,1998,30,-4,-4,-4,-4,-4,-4,-4,-4,0
7108,1,1983,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7109,1,1980,1,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,35
7110,2,1982,1,8,1999,-5,-5,-5,-5,-5,-5,-5,-5,-5,52
7111,2,1981,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7112,2,1984,1,4,1998,-4,-4,-4,-4,-4,-4,-4,0,-4,0
7113,1,1984,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7114,1,1982,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7115,1,1983,1,4,1998,0,-4,-4,-4,-4,-4,-4,-4,2,10
7116,1,1984,1,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7117,2,1984,1,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,1,0
7118,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7119,1,1982,1,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,7,0
7120,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,5,0
7121,2,1980,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,23
7122,2,1983,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0
7123,2,1984,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7124,2,1981,1,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,2,44
7125,2,1981,1,4,1998,-4,-4,-4,0,-4,-4,-4,-4,0,0
7126,1,1983,1,4,1998,-5,-5,-5,-5,-5,-5,-5,-5,15,0
7127,1,1982,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4
7128,1,1984,1,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7129,1,1984,2,1,1999,5,-4,-4,-4,0,-4,-4,-4,-4,0
7130,1,1980,2,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,45
7131,1,1980,2,10,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,52
7132,2,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7133,2,1982,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,37
7134,1,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,44
7135,1,1982,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7136,2,1980,2,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,3,52
7137,2,1983,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
7138,1,1980,2,1,1999,8,-4,-4,-4,-4,-4,-4,-4,0,45
7139,2,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,42
7140,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
7141,1,1980,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3
7142,2,1984,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7143,1,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,51
7144,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,3,16
7145,2,1982,2,1,1998,-4,-4,-4,-4,-4,1,-4,-4,1,0
7146,1,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7147,2,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,34
7148,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7149,1,1980,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7150,1,1982,2,4,1999,2,-4,-4,2,2,-4,-4,-4,4,0
7151,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7152,2,1980,2,4,1998,30,0,-4,-4,-4,-4,-4,-4,5,40
7153,1,1981,2,5,1999,10,-4,-4,-4,-4,-4,-4,-4,10,18
7154,2,1981,2,5,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7155,1,1980,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,44
7156,1,1981,1,10,1998,-5,-5,-5,-5,-5,-5,-5,-5,5,0
7157,1,1984,1,4,1998,-5,-5,-5,-5,-5,-5,-5,-5,3,0
7158,2,1981,2,4,1998,1,-4,-4,-4,-4,-4,-4,-4,0,19
7159,1,1983,2,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7160,1,1981,2,9,1999,2,28,2,-4,2,-4,-4,1,-5,12
7161,2,1981,2,8,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7162,2,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,1,31
7163,1,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7164,2,1982,2,1,1998,1,-4,-4,-4,-4,-4,-4,-4,3,6
7165,1,1982,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,4,52
7166,2,1984,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,3,0
7167,1,1980,2,1,1999,30,-4,-4,-4,-4,-4,-4,-4,30,14
7168,1,1980,2,-3,1998,0,-4,0,-4,-4,-4,-4,-4,15,48
7169,2,1983,2,5,1998,20,15,-4,1,-4,-4,-4,-4,11,3
7170,1,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,10
7171,1,1982,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7172,2,1983,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,0
7173,2,1980,2,1,1998,3,-4,-4,-4,-4,-4,-4,-4,4,26
7174,1,1984,2,1,1999,-4,-4,-4,1,-4,-4,-4,-4,-4,0
7175,2,1980,1,-3,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,21
7176,2,1983,1,4,1998,-4,-4,-4,-4,-4,-4,-4,-4,0,5
7177,2,1982,2,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,2,0
7178,2,1984,2,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7179,1,1981,2,1,1998,2,2,-4,-4,-4,-4,-4,-4,5,0
7180,2,1980,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,30
7181,1,1982,1,1,1999,-4,-4,-4,-4,-4,-4,-4,-4,0,5
7182,2,1980,1,4,1999,-5,-5,-5,-5,-5,-5,-5,-5,0,52
7183,2,1982,1,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7184,1,1984,1,6,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7185,2,1984,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0
7186,1,1981,1,4,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,0
7187,2,1980,2,5,1999,29,-4,-4,-4,-4,-4,-4,-4,6,7
7188,2,1980,1,2,1999,-4,-4,-4,-4,-4,-4,-4,-4,-4,14
7189,2,1982,2,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-5,-3
7190,1,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-5,13
7191,1,1980,2,1,1998,18,0,-4,-4,-4,-4,-4,-4,4,20
7192,2,1980,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,10,0
7193,1,1980,2,1,1998,0,0,-4,-4,-4,-4,-4,-4,-4,52
7194,2,1981,2,1,1998,-4,-4,-4,-4,-4,-4,-4,-4,-4,16
7195,1,1983,2,1,1998,-4,-4,-4,1,-4,-4,-4,-4,-4,0
7196,1,1980,2,4,1998,4,-4,-4,-4,-4,-4,-4,-4,-4,12
7197,1,1981,2,4,1999,2,-4,-4,-4,-4,-4,-4,-4,1,0
7198,2,1982,2,4,1998,2,-4,-4,2,-4,-4,-4,-4,-4,0
7199,2,1984,2,4,1998,3,0,-4,-4,-4,-4,-4,4,4,0
7200,2,1981,2,1,1998,30,-4,-4,-4,-4,-4,-4,-4,10,0
7201,1,1981,2,4,1998,-4,-4,-4,10,10,-4,-4,-4,5,20
