Country,Year,Region,Population
Netherlands,2000,Europe,15859.863
Netherlands,2001,Europe,15950.214
Netherlands,2002,Europe,16042.368
Netherlands,2003,Europe,16133.907
Netherlands,2004,Europe,16221.364
Netherlands,2005,Europe,16302.242
Netherlands,2006,Europe,16375.813
Norway,1980,Europe,4082.525
Norway,1981,Europe,4095.177
Norway,1982,Europe,4107.655
Norway,1983,Europe,4120.386
Norway,1984,Europe,4133.833
Norway,1985,Europe,4148.355
Norway,1986,Europe,4164.166
Norway,1987,Europe,4181.326
Norway,1988,Europe,4199.817
Norway,1989,Europe,4219.532
Norway,1990,Europe,4240.375
Norway,1991,Europe,4262.367
Norway,1992,Europe,4285.504
Norway,1993,Europe,4309.606
Norway,1994,Europe,4334.434
Norway,1995,Europe,4359.788
Norway,1996,Europe,4385.951
Norway,1997,Europe,4412.958
Norway,1998,Europe,4440.109
Norway,1999,Europe,4466.468
Norway,2000,Europe,4491.572
Norway,2001,Europe,4514.723
Norway,2002,Europe,4536.647
Norway,2003,Europe,4560.013
Norway,2004,Europe,4588.444
Norway,2005,Europe,4624.388
Norway,2006,Europe,4668.989
Poland,1980,Europe,35640.731
Poland,1981,Europe,35990.055
Poland,1982,Europe,36342.382
Poland,1983,Europe,36685.429
Poland,1984,Europe,37003.322
Poland,1985,Europe,37284.545
Poland,1986,Europe,37523.786
Poland,1987,Europe,37723.245
Poland,1988,Europe,37888.376
Poland,1989,Europe,38028.328
Poland,1990,Europe,38149.944
Poland,1991,Europe,38255.349
Poland,1992,Europe,38342.766
Poland,1993,Europe,38410.794
Poland,1994,Europe,38456.866
Poland,1995,Europe,38479.899
Poland,1996,Europe,38480.234
Poland,1997,Europe,38461.279
Poland,1998,Europe,38428.791
Poland,1999,Europe,38390.217
Poland,2000,Europe,38351.437
Poland,2001,Europe,38314.744
Poland,2002,Europe,38280.547
Poland,2003,Europe,38250.426
Poland,2004,Europe,38225.455
Poland,2005,Europe,38206.337
Poland,2006,Europe,38194.163
Portugal,1980,Europe,9764.82
Portugal,1981,Europe,9834.183
Portugal,1982,Europe,9883.285
Portugal,1983,Europe,9914.366
Portugal,1984,Europe,9931.422
Portugal,1985,Europe,9938.162
Portugal,1986,Europe,9934.2
Portugal,1987,Europe,9920.649
Portugal,1988,Europe,9904.68
Portugal,1989,Europe,9895.447
Portugal,1990,Europe,9899.45
Portugal,1991,Europe,9919.947
Portugal,1992,Europe,9955.317
Portugal,1993,Europe,10001.046
Portugal,1994,Europe,10050.045
Portugal,1995,Europe,10097.055
Portugal,1996,Europe,10140.627
Portugal,1997,Europe,10182.158
Portugal,1998,Europe,10222.54
Portugal,1999,Europe,10263.532
Portugal,2000,Europe,10306.192
Portugal,2001,Europe,10350.66
Portugal,2002,Europe,10395.63
Portugal,2003,Europe,10439.031
Portugal,2004,Europe,10478.122
Portugal,2005,Europe,10510.967
Portugal,2006,Europe,10536.701
San Marino,1980,Europe,21.397
San Marino,1981,Europe,21.706
San Marino,1982,Europe,21.989
San Marino,1983,Europe,22.255
San Marino,1984,Europe,22.514
San Marino,1985,Europe,22.776
San Marino,1986,Europe,23.041
San Marino,1987,Europe,23.304
San Marino,1988,Europe,23.571
San Marino,1989,Europe,23.847
San Marino,1990,Europe,24.135
San Marino,1991,Europe,24.441
San Marino,1992,Europe,24.766
San Marino,1993,Europe,25.093
San Marino,1994,Europe,25.402
San Marino,1995,Europe,25.68
San Marino,1996,Europe,25.914
San Marino,1997,Europe,26.114
San Marino,1998,Europe,26.321
San Marino,1999,Europe,26.594
San Marino,2000,Europe,26.969
San Marino,2001,Europe,27.467
San Marino,2002,Europe,28.064
San Marino,2003,Europe,28.7
San Marino,2004,Europe,29.29
San Marino,2005,Europe,29.775
San Marino,2006,Europe,30.13
Slovakia,1980,Europe,4988.654
Slovakia,1981,Europe,5029.208
Slovakia,1982,Europe,5065.658
Slovakia,1983,Europe,5098.607
Slovakia,1984,Europe,5129.108
Slovakia,1985,Europe,5157.959
Slovakia,1986,Europe,5185.162
Slovakia,1987,Europe,5210.468
Slovakia,1988,Europe,5234.146
Slovakia,1989,Europe,5256.497
Slovakia,1990,Europe,5277.709
Slovakia,1991,Europe,5298.036
Slovakia,1992,Europe,5317.386
Slovakia,1993,Europe,5335.164
Slovakia,1994,Europe,5350.537
Slovakia,1995,Europe,5362.95
Slovakia,1996,Europe,5372.351
Slovakia,1997,Europe,5379.101
Slovakia,1998,Europe,5383.59
Slovakia,1999,Europe,5386.384
Slovakia,2000,Europe,5388.01
Slovakia,2001,Europe,5388.448
Slovakia,2002,Europe,5387.913
Slovakia,2003,Europe,5387.441
Slovakia,2004,Europe,5388.338
Slovakia,2005,Europe,5391.489
Slovakia,2006,Europe,5397.396
Slovenia,1980,Europe,1831.862
Slovenia,1981,Europe,1854.78
Slovenia,1982,Europe,1879.215
Slovenia,1983,Europe,1903.9
Slovenia,1984,Europe,1927.124
Slovenia,1985,Europe,1947.594
Slovenia,1986,Europe,1965
Slovenia,1987,Europe,1979.495
Slovenia,1988,Europe,1990.846
Slovenia,1989,Europe,1998.929
Slovenia,1990,Europe,2003.772
Slovenia,1991,Europe,2005.157
Slovenia,1992,Europe,2003.358
Slovenia,1993,Europe,1999.549
Slovenia,1994,Europe,1995.314
Slovenia,1995,Europe,1991.848
Slovenia,1996,Europe,1989.709
Slovenia,1997,Europe,1988.79
Slovenia,1998,Europe,1988.806
Slovenia,1999,Europe,1989.178
Slovenia,2000,Europe,1989.545
Slovenia,2001,Europe,1989.732
Slovenia,2002,Europe,1990.09
Slovenia,2003,Europe,1991.368
Slovenia,2004,Europe,1994.578
Slovenia,2005,Europe,2000.349
Slovenia,2006,Europe,2009.036
Spain,1980,Europe,37493.383
Spain,1981,Europe,37755.072
Spain,1982,Europe,37981.29
Spain,1983,Europe,38173.761
Spain,1984,Europe,38336.018
Spain,1985,Europe,38471.834
Spain,1986,Europe,38581.599
Spain,1987,Europe,38667.885
Spain,1988,Europe,38739.679
Spain,1989,Europe,38808.408
Spain,1990,Europe,38883.045
Spain,1991,Europe,38972.944
Spain,1992,Europe,39079.959
Spain,1993,Europe,39196.948
Spain,1994,Europe,39312.212
Spain,1995,Europe,39420.568
Spain,1996,Europe,39513.721
Spain,1997,Europe,39603.778
Spain,1998,Europe,39729.942
Spain,1999,Europe,39944.692
Spain,2000,Europe,40282.828
Spain,2001,Europe,40756.675
Spain,2002,Europe,41346.738
Spain,2003,Europe,42015.864
Spain,2004,Europe,42710.301
Spain,2005,Europe,43387.477
Spain,2006,Europe,44038.456
Sweden,1980,Europe,8310.915
Sweden,1981,Europe,8319.81
Sweden,1982,Europe,8323.466
Sweden,1983,Europe,8326.196
Sweden,1984,Europe,8333.904
Sweden,1985,Europe,8350.814
Sweden,1986,Europe,8377.863
Sweden,1987,Europe,8413.658
Sweden,1988,Europe,8457.108
Sweden,1989,Europe,8506.236
Sweden,1990,Europe,8559.107
Sweden,1991,Europe,8616.535
Sweden,1992,Europe,8677.787
Sweden,1993,Europe,8737.5
Sweden,1994,Europe,8788.696
Sweden,1995,Europe,8826.72
Sweden,1996,Europe,8849.42
Sweden,1997,Europe,8859.106
Sweden,1998,Europe,8861.204
Sweden,1999,Europe,8863.595
Sweden,2000,Europe,8872.284
Sweden,2001,Europe,8888.444
Sweden,2002,Europe,8911.156
Sweden,2003,Europe,8941.754
Sweden,2004,Europe,8981.282
Sweden,2005,Europe,9030.163
Sweden,2006,Europe,9089.677
Switzerland,1980,Europe,6303.608
Switzerland,1981,Europe,6315.799
Switzerland,1982,Europe,6341.369
Switzerland,1983,Europe,6376.791
Switzerland,1984,Europe,6416.275
Switzerland,1985,Europe,6455.68
Switzerland,1986,Europe,6493.442
Switzerland,1987,Europe,6531.16
Switzerland,1988,Europe,6571.461
Switzerland,1989,Europe,6618.268
Switzerland,1990,Europe,6673.92
Switzerland,1991,Europe,6739.995
Switzerland,1992,Europe,6814.186
Switzerland,1993,Europe,6890.3
Switzerland,1994,Europe,6959.86
Switzerland,1995,Europe,7017.042
Switzerland,1996,Europe,7059.633
Switzerland,1997,Europe,7090.176
Switzerland,1998,Europe,7113.505
Switzerland,1999,Europe,7136.813
Switzerland,2000,Europe,7165.581
Switzerland,2001,Europe,7200.783
Switzerland,2002,Europe,7241.511
Switzerland,2003,Europe,7289.079
Switzerland,2004,Europe,7344.597
Switzerland,2005,Europe,7408.608
Switzerland,2006,Europe,7482.167
United Kingdom of Great Britain and Northern Ireland,1980,Europe,56302.877
United Kingdom of Great Britain and Northern Ireland,1981,Europe,56317.411
United Kingdom of Great Britain and Northern Ireland,1982,Europe,56341.201
United Kingdom of Great Britain and Northern Ireland,1983,Europe,56379.241
United Kingdom of Great Britain and Northern Ireland,1984,Europe,56436.696
United Kingdom of Great Britain and Northern Ireland,1985,Europe,56516.86
United Kingdom of Great Britain and Northern Ireland,1986,Europe,56623.133
United Kingdom of Great Britain and Northern Ireland,1987,Europe,56754.312
United Kingdom of Great Britain and Northern Ireland,1988,Europe,56903.133
United Kingdom of Great Britain and Northern Ireland,1989,Europe,57059.077
United Kingdom of Great Britain and Northern Ireland,1990,Europe,57214.478
United Kingdom of Great Britain and Northern Ireland,1991,Europe,57367.467
United Kingdom of Great Britain and Northern Ireland,1992,Europe,57520.27
United Kingdom of Great Britain and Northern Ireland,1993,Europe,57674.335
United Kingdom of Great Britain and Northern Ireland,1994,Europe,57832.501
United Kingdom of Great Britain and Northern Ireland,1995,Europe,57997.197
United Kingdom of Great Britain and Northern Ireland,1996,Europe,58168.519
United Kingdom of Great Britain and Northern Ireland,1997,Europe,58346.633
United Kingdom of Great Britain and Northern Ireland,1998,Europe,58534.306
United Kingdom of Great Britain and Northern Ireland,1999,Europe,58735.006
United Kingdom of Great Britain and Northern Ireland,2000,Europe,58951.444
United Kingdom of Great Britain and Northern Ireland,2001,Europe,59183.774
United Kingdom of Great Britain and Northern Ireland,2002,Europe,59431.937
United Kingdom of Great Britain and Northern Ireland,2003,Europe,59697.954
United Kingdom of Great Britain and Northern Ireland,2004,Europe,59984.118
United Kingdom of Great Britain and Northern Ireland,2005,Europe,60291.414
United Kingdom of Great Britain and Northern Ireland,2006,Europe,60620.907
Australia,1980,Oceania,14708.323
Australia,1981,Oceania,14898.018
Australia,1982,Oceania,15101.223
Australia,1983,Oceania,15318.246
Australia,1984,Oceania,15548.585
Australia,1985,Oceania,15791.043
Australia,1986,Oceania,16047.453
Australia,1987,Oceania,16316.143
Australia,1988,Oceania,16588.048
Australia,1989,Oceania,16851.083
Australia,1990,Oceania,17096.869
Australia,1991,Oceania,17321.654
Australia,1992,Oceania,17528.564
Australia,1993,Oceania,17724.669
Australia,1994,Oceania,17920.592
Australia,1995,Oceania,18124.234
Australia,1996,Oceania,18339.037
Australia,1997,Oceania,18563.442
Australia,1998,Oceania,18794.552
Australia,1999,Oceania,19027.438
Australia,2000,Oceania,19259.377
Australia,2001,Oceania,19487.257
Australia,2002,Oceania,19714.625
Australia,2003,Oceania,19953.121
Australia,2004,Oceania,20218.481
Australia,2005,Oceania,20520.736
Australia,2006,Oceania,20865.583
Fiji,1980,Oceania,635.256
Fiji,1981,Oceania,650.966
Fiji,1982,Oceania,668.219
Fiji,1983,Oceania,685.422
Fiji,1984,Oceania,700.394
Fiji,1985,Oceania,711.663
Fiji,1986,Oceania,718.493
Fiji,1987,Oceania,721.594
Fiji,1988,Oceania,722.707
Fiji,1989,Oceania,724.355
Fiji,1990,Oceania,728.339
Fiji,1991,Oceania,735.209
Fiji,1992,Oceania,744.34
Fiji,1993,Oceania,754.923
Fiji,1994,Oceania,765.664
Fiji,1995,Oceania,775.587
Fiji,1996,Oceania,784.647
Fiji,1997,Oceania,793.098
Fiji,1998,Oceania,800.616
Fiji,1999,Oceania,806.857
Fiji,2000,Oceania,811.647
Fiji,2001,Oceania,814.7
Fiji,2002,Oceania,816.237
Fiji,2003,Oceania,817.224
Fiji,2004,Oceania,818.995
Fiji,2005,Oceania,822.484
Fiji,2006,Oceania,828.06
French Polynesia,1980,Oceania,151.702
French Polynesia,1981,Oceania,156.24
French Polynesia,1982,Oceania,160.883
French Polynesia,1983,Oceania,165.611
French Polynesia,1984,Oceania,170.397
French Polynesia,1985,Oceania,175.208
French Polynesia,1986,Oceania,180.069
French Polynesia,1987,Oceania,184.958
French Polynesia,1988,Oceania,189.742
French Polynesia,1989,Oceania,194.249
French Polynesia,1990,Oceania,198.37
French Polynesia,1991,Oceania,202.02
French Polynesia,1992,Oceania,205.269
French Polynesia,1993,Oceania,208.349
French Polynesia,1994,Oceania,211.584
French Polynesia,1995,Oceania,215.2
French Polynesia,1996,Oceania,219.282
French Polynesia,1997,Oceania,223.734
French Polynesia,1998,Oceania,228.38
French Polynesia,1999,Oceania,232.956
French Polynesia,2000,Oceania,237.267
French Polynesia,2001,Oceania,241.276
French Polynesia,2002,Oceania,245.032
French Polynesia,2003,Oceania,248.536
French Polynesia,2004,Oceania,251.811
French Polynesia,2005,Oceania,254.884
French Polynesia,2006,Oceania,257.731
Marshall Islands,1980,Oceania,30.581
Marshall Islands,1981,Oceania,31.895
Marshall Islands,1982,Oceania,33.334
Marshall Islands,1983,Oceania,34.895
Marshall Islands,1984,Oceania,36.567
Marshall Islands,1985,Oceania,38.334
Marshall Islands,1986,Oceania,40.203
Marshall Islands,1987,Oceania,42.148
Marshall Islands,1988,Oceania,44.063
Marshall Islands,1989,Oceania,45.813
Marshall Islands,1990,Oceania,47.3
Marshall Islands,1991,Oceania,48.481
Marshall Islands,1992,Oceania,49.382
Marshall Islands,1993,Oceania,50.052
Marshall Islands,1994,Oceania,50.577
Marshall Islands,1995,Oceania,51.02
Marshall Islands,1996,Oceania,51.397
Marshall Islands,1997,Oceania,51.697
Marshall Islands,1998,Oceania,51.922
Marshall Islands,1999,Oceania,52.076
Marshall Islands,2000,Oceania,52.161
Marshall Islands,2001,Oceania,52.184
Marshall Islands,2002,Oceania,52.161
Marshall Islands,2003,Oceania,52.115
Marshall Islands,2004,Oceania,52.074
Marshall Islands,2005,Oceania,52.058
Marshall Islands,2006,Oceania,52.084
New Caledonia,1980,Oceania,141.866
New Caledonia,1981,Oceania,144.227
New Caledonia,1982,Oceania,146.593
New Caledonia,1983,Oceania,148.988
New Caledonia,1984,Oceania,151.428
New Caledonia,1985,Oceania,153.929
New Caledonia,1986,Oceania,156.501
New Caledonia,1987,Oceania,159.178
New Caledonia,1988,Oceania,162.027
New Caledonia,1989,Oceania,165.13
New Caledonia,1990,Oceania,168.537
New Caledonia,1991,Oceania,172.278
New Caledonia,1992,Oceania,176.318
New Caledonia,1993,Oceania,180.569
New Caledonia,1994,Oceania,184.903
New Caledonia,1995,Oceania,189.22
New Caledonia,1996,Oceania,193.493
New Caledonia,1997,Oceania,197.726
New Caledonia,1998,Oceania,201.899
New Caledonia,1999,Oceania,205.997
New Caledonia,2000,Oceania,210.01
New Caledonia,2001,Oceania,213.919
New Caledonia,2002,Oceania,217.72
New Caledonia,2003,Oceania,221.432
New Caledonia,2004,Oceania,225.088
New Caledonia,2005,Oceania,228.714
New Caledonia,2006,Oceania,232.317
New Zealand,1980,Oceania,3147.183
New Zealand,1981,Oceania,3165.407
New Zealand,1982,Oceania,3189.133
New Zealand,1983,Oceania,3216.318
New Zealand,1984,Oceania,3243.586
New Zealand,1985,Oceania,3268.709
New Zealand,1986,Oceania,3290.651
New Zealand,1987,Oceania,3310.922
New Zealand,1988,Oceania,3332.798
New Zealand,1989,Oceania,3360.829
New Zealand,1990,Oceania,3397.983
New Zealand,1991,Oceania,3446.005
New Zealand,1992,Oceania,3503.125
New Zealand,1993,Oceania,3564.531
New Zealand,1994,Oceania,3623.421
New Zealand,1995,Oceania,3675.06
New Zealand,1996,Oceania,3717.342
New Zealand,1997,Oceania,3752.131
New Zealand,1998,Oceania,3783.47
New Zealand,1999,Oceania,3817.367
New Zealand,2000,Oceania,3858.032
New Zealand,2001,Oceania,3906.817
New Zealand,2002,Oceania,3961.937
New Zealand,2003,Oceania,4020.706
New Zealand,2004,Oceania,4079.075
New Zealand,2005,Oceania,4134.117
New Zealand,2006,Oceania,4185.02
Papua New Guinea,1980,Oceania,3215.483
Papua New Guinea,1981,Oceania,3304.188
Papua New Guinea,1982,Oceania,3395.798
Papua New Guinea,1983,Oceania,3489.402
Papua New Guinea,1984,Oceania,3583.707
Papua New Guinea,1985,Oceania,3677.854
Papua New Guinea,1986,Oceania,3771.592
Papua New Guinea,1987,Oceania,3865.448
Papua New Guinea,1988,Oceania,3960.314
Papua New Guinea,1989,Oceania,4057.467
Papua New Guinea,1990,Oceania,4157.903
Papua New Guinea,1991,Oceania,4261.797
Papua New Guinea,1992,Oceania,4369.087
Papua New Guinea,1993,Oceania,4480.243
Papua New Guinea,1994,Oceania,4595.761
Papua New Guinea,1995,Oceania,4715.929
Papua New Guinea,1996,Oceania,4841.02
Papua New Guinea,1997,Oceania,4970.823
Papua New Guinea,1998,Oceania,5104.516
Papua New Guinea,1999,Oceania,5240.941
Papua New Guinea,2000,Oceania,5379.226
Papua New Guinea,2001,Oceania,5518.971
Papua New Guinea,2002,Oceania,5660.267
Papua New Guinea,2003,Oceania,5803.302
Papua New Guinea,2004,Oceania,5948.461
Papua New Guinea,2005,Oceania,6095.959
Papua New Guinea,2006,Oceania,6245.797
Tonga,1980,Oceania,93.007
Tonga,1981,Oceania,93.451
Tonga,1982,Oceania,93.682
Tonga,1983,Oceania,93.774
Tonga,1984,Oceania,93.838
Tonga,1985,Oceania,93.953
Tonga,1986,Oceania,94.149
Tonga,1987,Oceania,94.403
Tonga,1988,Oceania,94.687
Tonga,1989,Oceania,94.952
Tonga,1990,Oceania,95.165
Tonga,1991,Oceania,95.321
Tonga,1992,Oceania,95.443
Tonga,1993,Oceania,95.56
Tonga,1994,Oceania,95.712
Tonga,1995,Oceania,95.928
Tonga,1996,Oceania,96.218
Tonga,1997,Oceania,96.574
Tonga,1998,Oceania,96.991
Tonga,1999,Oceania,97.457
Tonga,2000,Oceania,97.962
Tonga,2001,Oceania,98.504
Tonga,2003,Oceania,99.083
Tonga,2002,Oceania,99.691
Tonga,2004,Oceania,100.319
Tonga,2005,Oceania,100.96
Tonga,2006,Oceania,101.617
